date,ROR,COPPER,EUR,SP500,US10,GOLD_micro,GAS_US_mini,CRUDE_W_mini
8/19/2016,-0.0076,-0.003897122,0.000297908,-0.001007713,-0.002771334,-0.008129561,-0.008467241,0.000788229
8/22/2016,0,-0.011293416,-0.002150918,-0.000620757,0.002092083,-0.001032591,0.009583975,-0.043318456
8/23/2016,0.0043,-0.007467672,0.002220894,0.004697387,0.000592039,0,0.011716097,0.005488474
8/24/2016,-0.0064,-0.012235769,-0.003612539,-0.003825348,-0.000124566,-0.009561341,0.013706294,-0.019650655
8/25/2016,-0.0019,-0.006814685,-0.000303075,-0.002637601,-0.001339251,-0.001304546,0.007726269,0.015868597
8/26/2016,-0.0032,0.000232986,-0.000496386,0.000622253,-0.001055165,-0.000130625,0.002190581,-0.002740477
8/29/2016,0.0025,0.000776484,-0.006854446,0.0008162,-0.001410107,0.000457247,-0.000151791,-0.009618027
8/30/2016,-0.0004,-0.001839947,-0.002085137,-0.000621359,0.0008285,-0.008096109,-0.003783209,-0.019977802
8/31/2016,-0.0035,-0.000751596,-0.001185337,-0.003847051,-1.56E-05,-0.00111901,-0.00199327,-0.008210646
9/1/2016,-0.0029,0.001029981,0.000963838,-0.001443339,-0.000905924,0.003294893,-0.009344938,-0.07108193
9/2/2016,0.0039,-0.000117441,0.001828599,0.007188062,-0.000906746,0.008013136,-0.003352446,0.021204671
9/5/2016,0.0024,0.00083426,-0.001746468,-0.001396323,-0.000339034,0,-0.008281718,
9/6/2016,0.0105,0.003456516,0.001676978,0.002524664,0.004346329,0.016485307,-0.002217544,0.021366235
9/7/2016,0.002,0.005028465,0.004707057,0.000581148,0.001683213,-0.003269231,-0.003938558,0.037713612
9/8/2016,-0.0129,-0.00154287,0.001536733,-0.002245799,-0.003469683,-0.005273651,0.009847672,0.032084043
9/9/2016,-0.0186,-0.001452306,-0.000833387,-0.0158724,-0.004949413,-0.00633607,0.004530877,-0.044566713
9/12/2016,-0.0041,0.00013289,-0.000942243,0.006151662,0.000219673,-0.000260264,0.010301624,0.008926001
9/13/2016,-0.0071,0.005624945,-0.002022705,-0.01265922,-0.001882501,-0.006313049,0.003674444,-0.03053653
9/14/2016,0.001,0.013719445,0.002420827,-0.000793903,0.001791749,0.002685355,-0.002013546,-0.037385929
9/15/2016,0.0033,0.009058719,-0.000745138,0.002264421,0.000219646,-0.005291005,0.003118122,0.003058104
9/16/2016,0.0026,0.00169962,-0.002488945,0.002219668,0.00073722,-0.003020751,0.006948254,-0.01402439
9/19/2016,0.0052,-0.000936491,-0.003359027,0.003322128,-0.000548589,0.002173627,-0.003813328,-0.002782931
9/20/2016,0.0037,0.002758234,0.000572162,-0.0013008,0.000721399,0.001051594,0.021144732,0.018294574
9/21/2016,0.0038,-0.000666172,-0.001893314,0.003552258,-0.000752221,0.012868492,0.002677615,0.034713764
9/22/2016,0.0044,0.011988345,0.005092802,0.011484307,0.004176926,0.002074285,-0.014064447,0.014714538
9/23/2016,-0.003,0.004787739,-0.000387864,-0.003071779,0.000182208,0.000388123,-0.005055977,-0.041763341
9/26/2016,-0.0017,-0.003146779,0.002464048,-0.009087718,0.002810699,-0.000517297,0.003675136,0.029358354
9/27/2016,0.0073,-0.007171458,-0.000854316,0.002023144,0.00138584,-0.006534256,-0.001814695,-0.022052338
9/28/2016,-0.0031,0.003744999,-0.001855174,0.004187388,0.000202146,-0.003256056,-0.011451419,0.066446182
9/29/2016,-0.0053,0.003188911,0.000754832,0.000352058,-0.000901699,-0.001045342,0.000421477,0.017761489
9/30/2016,-0.0028,0.003020393,-0.001291713,0.001055801,-0.000886952,-0.000922171,-0.006809481,0.009141274
10/3/2016,-0.0014,-0.005047319,0.001779877,-0.003398438,-0.002227137,-0.004657663,-0.000982087,0.017293439
10/4/2016,-0.0039,-0.008032129,-0.00332083,-0.000391957,-0.003215484,-0.019516927,0.002953773,0.01295197
10/5/2016,-0.0073,-0.003611762,0.002222874,0.00184292,-0.002943986,-0.009843708,0.007896481,0.014384656
10/6/2016,-0.0002,-0.00514323,-0.003024066,-0.001002935,-0.001670043,-0.008489288,0.010529639,0.022058824
10/7/2016,-0.0013,0.000644884,-0.002999827,-0.001087196,-0.000241224,0.000345895,0.016579963,-0.024922919
10/10/2016,0.0014,0.005860963,0.00204635,0.004995759,-0.002113843,0.001770143,0.018648557,0.040052701
10/11/2016,-0.0047,0.001509867,-0.005465839,-0.009678426,0.001009225,-0.003414715,-0.005410122,-0.009120851
10/12/2016,-0.0006,-0.001804863,-0.005610562,-0.003743695,-0.001160489,-0.001419596,-0.001930163,-0.021733572
10/13/2016,-0.0045,-0.016379494,-0.000688437,-0.005695977,0.003364596,0.003242879,0.021624473,0.007841087
10/14/2016,0.0019,-0.011598525,-0.000730708,0.007200541,-0.001299409,-0.003494175,-0.004818448,-0.00129668
10/17/2016,-0.0015,0.000120746,-0.002180745,-0.005371672,0.001023042,0.001130737,-0.002593809,-0.006232147
10/18/2016,0.0062,-0.000779269,0.001154331,0.005162418,0.001006273,0.004529249,0.000346741,0.013326365
10/19/2016,0.0031,-0.003405097,-0.001957184,0.001777813,0.00084819,0.005303835,-0.010051993,0.016503352
10/20/2016,-0.0005,-0.00090378,-0.001670722,-0.001104232,-0.000109857,-0.001535307,-0.00157563,-0.027143582
10/21/2016,0.0011,-0.002213304,-0.005803475,-0.001974022,-0.000172652,-0.000674356,-0.015430475,0.011473272
10/24/2016,0.0034,0.00234773,-0.00095757,0.006487598,-0.000910504,-0.00121149,-0.001780944,-0.010569734
10/25/2016,-0.0017,0.015555948,-2.63E-05,-0.002358212,-0.000219977,0.004914186,-0.01985727,-0.030224075
10/26/2016,-0.0088,0.003698869,0.002199271,-0.003693417,-0.001796875,-0.002154601,-0.02810492,-0.002418055
10/27/2016,-0.0022,0.004769131,-4.61E-05,-0.000430025,-0.003795449,0.000517203,0.00129498,0.01077296
10/28/2016,-0.0035,0.013342418,0.001513528,-0.001280739,0.000354018,0.00232028,0.004425695,-0.026378897
10/31/2016,-0.0013,-0.001267159,0.002830249,-0.002445932,0.000900531,0.001129554,0.00019088,-0.054187192
11/1/2016,-0.0067,0.00888137,0.003165678,-0.008189642,-9.47E-05,0.009695094,-0.028766129,-0.011863426
11/2/2016,-0.0038,-0.000628799,0.006603916,-0.00528465,0.002873064,0.008778973,-0.016850702,-0.024011713
11/3/2016,-0.0006,0.007760067,0.001369881,-0.002253884,6.30E-05,-0.002105996,-0.005435312,-0.02550255
11/4/2016,-0.0019,0.007075963,0.000282246,-0.002672449,0.002607569,0.003665852,-0.00594535,-0.016933498
11/7/2016,0.0092,0.014624099,-0.00380655,0.018008999,-0.003448528,-0.013995037,0.007139617,0.025994363
11/8/2016,0.0001,0.01502233,-0.001562159,0.004290993,-0.002731612,-0.00335919,-0.025147688,-0.001831502
11/9/2016,-0.0086,0.0362,0.002773427,0.002136329,-0.009755851,0.005730433,-0.005289854,0.017125382
11/10/2016,-0.0045,0.047346072,-0.01323365,0.012563657,-0.005997958,-0.012353331,-0.006230121,-0.029765484
11/11/2016,-0.0066,0.011674622,-0.002667829,-0.002660897,-0.001455043,-0.02470698,0.012797456,-0.034707158
11/14/2016,0.004,0.007246512,-0.011459795,0.002228216,-0.006900099,-0.008807202,0.014672318,0.011556982
11/15/2016,-0.0006,-0.016614487,-0.001199239,0.008073953,-0.0007768,0.005755194,-0.010480522,0.066645509
11/16/2016,-0.0019,-0.006198347,-0.003312218,-0.002785839,0.000259134,-0.002023726,0.010191847,-0.016959238
11/17/2016,0.0011,-0.001048951,-0.002711989,0.003678268,-0.002299223,-0.002657157,-0.009970326,-0.007869249
11/18/2016,0.0005,-0.002592021,-0.00453872,2.90E-06,-0.004911985,-0.00830042,0.016327479,0.023794997
11/21/2016,-0.0032,0.017440758,0.001759828,0.004334527,4.35E-05,0.002662969,0.019980094,0.059892729
11/22/2016,0.0042,0.011812931,9.60E-05,0.003648961,0.001217696,-0.000592484,0.006221506,-0.006747259
11/23/2016,0.0039,0.00833272,-0.002242545,-0.000198467,-0.00480622,-0.012950763,0.004293064,0.001132182
11/24/2016,0.0006,0.03526522,-0.003796369,0.003754369,0,-0.007057817,0.007081376,
11/25/2016,0.0035,-0.00349439,0.002743057,0.001189453,0.000235688,0.000195391,0.005905312,-0.054566016
11/28/2016,-0.0024,0.006542882,0.003586993,-0.001451412,0.003796308,0.003314141,0.024914933,0.026315789
11/29/2016,-0.0037,-0.025307449,-0.002268044,-0.000710993,-0.001212833,-0.000812989,0.000367428,-0.048951049
11/30/2016,-0.0007,-0.000892221,0.001710204,0.001147579,-0.003823538,-0.011343241,0.000465675,0.114889706
12/1/2016,-0.0042,0.006593902,-0.000572602,-0.004332875,-0.004301334,-0.00079878,0.020322805,0.054410552
12/2/2016,-0.005,-0.0051169,0.003943581,-0.001381502,0.004817945,0.002834302,0.000462612,0.017461559
12/5/2016,0,0.02057076,-0.000819969,0.004749718,-0.001412688,-0.005435176,0.023017147,-0.012295082
12/6/2016,0.004,-0.00141137,0.007269196,0.001374005,0.001257257,0.001552026,0.012028074,-0.005186722
12/7/2016,0.0022,-0.001810874,-0.001053676,0.005479884,0.002172869,0.003674893,0.00337448,-0.022679875
12/8/2016,0.0071,-0.011362832,-0.001179099,0.011190628,-0.002179053,-0.00251888,-0.00907551,0.022405975
12/9/2016,0.0063,0.004690465,-0.011317101,0.004620551,-0.002714478,-0.006912116,0.016957189,0.014088182
12/12/2016,-0.003,-0.012557481,0.000828895,0.001907027,-0.001920416,-0.001482294,-0.033594268,0.030357602
12/13/2016,0.0026,-0.01074691,0.002887637,0.007232909,0.00081835,-0.001942005,-0.007643086,0.000499376
12/14/2016,-0.0014,-0.00181061,0.000485264,-0.007003112,0.000289367,0.001396008,0.018090632,-0.038931869
12/15/2016,0.0108,0.000389987,-0.018539931,0.003134445,-0.010519395,-0.02279993,-0.022167488,0.004414438
12/16/2016,-0.0029,-0.01026264,0.002231584,-0.000982033,0.001096346,0.004140952,-0.006297229,0.025077559
12/19/2016,-0.0002,-0.011063908,0.000334051,0.000268091,0.003008883,0.003782943,0.002534854,-0.009079445
12/20/2016,0.0022,-0.008236678,-0.004850455,0.003506578,-0.001788885,-0.006630096,-0.018602131,0.013743955
12/21/2016,-0.0024,0.002928437,0.002483069,-0.000645448,0.00188269,0.00197186,0.048767022,-0.019583229
12/22/2016,-0.0009,-0.006487593,0.002104583,-0.003763836,-0.000661673,-0.002659811,-0.007545183,0.003585147
12/23/2016,0.0003,0.001115101,0.000210477,0.000723755,0.001233734,0.001359231,0.022630835,0.011227354
12/26/2016,-0.0001,-0.015650664,,,,,,
12/27/2016,0.0022,0.015822785,0.000131636,0.003208467,-0.001983886,0.005293804,0.009919606,0.018168055
12/28/2016,0.0003,0.006136128,-0.001344898,-0.004208604,0.001945865,2.79E-05,0.002943901,0.002230483
12/29/2016,-0.0066,-0.00189529,0.001809012,-0.004561819,0.004417639,0.009246542,0.00805901,-0.00098912
12/30/2016,-0.005,0.001466469,0.006585741,-0.001909469,0.001422175,0.002588008,-0.008526747,0
1/2/2017,0.0014,0.001370455,,,,,,
1/3/2017,0.0033,0.001659168,-0.007616853,0.001237902,0.000157795,0.001757696,-0.066336489,-0.038861386
1/4/2017,0.0024,0.004894392,-0.00158457,0.008190963,-2.63E-05,0.005075513,-0.00949855,0.028586145
1/5/2017,-0.0081,0.009312721,0.009091725,5.11E-05,0.005663441,0.010652737,-0.00514701,0.009514271
1/6/2017,0.0025,-0.006898127,0.002810775,0.002303891,-0.002484025,-0.003700689,0.006274131,-0.002728175
1/9/2017,-0.002,-0.004774658,-0.002944705,-0.00081563,0.002785105,0.004482981,-0.021010884,-0.047003233
1/10/2017,0.0016,0.01723226,0.003528484,0.000704983,3.27E-05,0.003247223,0.016656931,-0.026878914
1/11/2017,0.0036,0.009505565,-0.003464483,-0.000704486,0.000522782,0.002534124,0.005208044,0.039420756
1/12/2017,-0.0044,0.012768611,0.006736556,-0.003005454,0.001959408,0.008002444,0.016483516,0.017801858
1/13/2017,0.0023,0.008253402,-3.66E-06,0.005582434,-0.003748187,-0.003212408,0.006167241,-0.013434728
1/16/2017,-0.0015,-0.007437872,-0.001859507,-0.001572909,0.001684851,0.004957543,0,
1/17/2017,-0.0081,-0.016450674,0.005535166,-0.001598554,0.003070089,0.008186219,-0.002343609,-0.001027749
1/18/2017,0.0015,-0.004159048,0.000974258,0.000542986,-0.003505687,-0.001723976,-0.015359595,-0.030606996
1/19/2017,0.0003,-0.002160216,-0.003531239,-0.000876656,-0.006362933,-0.007668142,-0.001101119,-0.000795967
1/20/2017,-0.0011,-0.000360815,0.002272031,0.001969332,-0.000131537,0.00259984,-0.014881499,0.027881041
1/23/2017,-0.0048,0.009119553,0.005671148,-0.002938462,0.005367432,0.007134406,0.004942186,-0.007491604
1/24/2017,0.0072,0.011659961,0.001099824,0.002947122,-0.001411025,-0.001794075,0.016256843,0.003383654
1/25/2017,0.0037,0.00994709,-0.001362345,0.009785606,-0.004667111,-0.008456149,0.001807856,-0.006744488
1/26/2017,0.0017,-0.003213188,-0.001561857,0.001770218,-0.001237526,-0.00877193,0.017180095,0.021676678
1/27/2017,-0.0012,-0.007174142,-0.00275267,-0.001648918,0.002662659,0.002086481,-0.018831295,-0.016104294
1/30/2017,-0.0079,-0.004917457,0.000723751,-0.007363568,0.001071438,0.002512924,-0.011521719,-0.010652117
1/31/2017,-0.0036,0.008568655,0.003734787,-0.001863561,0.00231787,0.011244002,-0.016998999,0.004989496
2/1/2017,0.0034,0.005013518,0.003186,0.003089507,-0.00340653,-0.001345609,0.004871478,0.014110269
2/2/2017,-0.0003,-0.006233459,0.001171656,-0.000401618,0.003234119,0.004822353,6.24E-05,0.008502963
2/3/2017,0.004,-0.019693731,-0.002911691,0.007287438,0.001362862,0.002681911,-0.01744186,0.002810424
2/6/2017,-0.0015,0.007202017,-0.000882475,-0.001686266,0.00170344,0.010628563,-0.003496813,-0.018089172
2/7/2017,-0.0026,-0.000715052,-0.005049365,0.001468676,0.00172014,-0.000835771,0.016142237,-0.02283342
2/8/2017,0.0014,0.011449016,-0.001394207,-0.001796696,0.002934432,0.005018821,-0.000778848,0.002920871
2/9/2017,0.0038,-0.00249381,0.00022447,0.005953825,-0.002949686,-0.007213206,0.00680007,0.014561822
2/10/2017,0.0101,0.018555294,-0.002920365,0.004384138,-0.002112841,0.001956127,-0.018780784,0.019050104
2/13/2017,0.003,0.003745318,-0.001906956,0.005565377,-0.00208464,-0.005787198,-0.013195484,-0.023303457
2/14/2017,0.0018,-0.007937585,-0.001615937,0.002170421,-0.002794058,0.001963672,-0.007044389,0.001048768
2/15/2017,0.0064,-0.008702045,-0.002589685,0.004742929,-0.002195541,0.002939735,0.007566397,0.000785752
2/16/2017,-0.0053,-0.004708277,0.005417881,0.002697066,0.00297478,0.004606044,-0.010168931,0.006804501
2/17/2017,-0.0021,-0.007970889,0.000731772,-0.001155464,0.003996168,-0.002570337,-0.00698814,-0.0018196
2/20/2017,0.0029,0.005885943,-0.002630622,0.004479238,-0.000712395,0,-0.016280222,
2/21/2017,0.0053,0.005764813,-0.005014119,0.002664845,-0.000224554,0.000139295,-0.021869864,0.014583333
2/22/2017,0.0006,-0.004999138,-0.002058216,0.000130885,0.000355441,0.001740947,-0.013811591,-0.018737166
2/23/2017,-0.0023,-0.014717602,0.002493072,0.000510117,0.003426718,0.007438304,0.007032058,0.020925974
2/24/2017,-0.0031,-0.006989564,0.001563305,-0.001385422,0.003910323,0.005244273,0.003217635,-0.008455035
2/27/2017,-0.0005,-0.001506873,0.000256301,0.003819875,-0.002629187,-0.003363537,-0.015783111,0.001550388
2/28/2017,-0.0027,0.004611981,0.000636255,-0.001121097,-0.000715983,-0.002341759,0.011143137,-0.002321981
3/1/2017,0.0099,0.014361014,-0.003728973,0.010826331,-0.007702329,0.000414222,0.015621939,-0.005171968
3/2/2017,-0.0075,-0.008013729,-0.002231535,-0.001556051,-0.001739501,-0.010765303,0.001730104,-0.029633481
3/3/2017,-0.0033,-0.006120079,0.001387641,-0.002469788,-0.000591804,0.000418556,0.002249463,0.017412269
3/6/2017,-0.0014,-0.008995081,0.004367356,-0.003219998,0.001398141,-0.006345443,0.019401153,0.000789889
3/7/2017,0.0013,-0.011700468,-0.001277281,-0.001083884,-0.001182654,-0.007087719,-0.015684011,-0.008155748
3/8/2017,-0.0029,-0.006672885,-0.001854242,-0.000553168,-0.003894224,-0.005442081,0.012800751,-0.067374005
3/9/2017,-0.0038,-0.01269503,8.93E-05,-0.000753044,-0.000977362,-0.004832291,0.005144918,-0.018202503
3/10/2017,0,0.00534999,0.005717819,0.001770854,0.000743654,0.001856612,0.009702266,-0.035052144
3/13/2017,0.0024,0.007074,0.003391704,0.000890507,-0.001194467,-0.000213828,0.006316373,-0.001200841
3/14/2017,-0.0009,0.002867677,-0.00244489,-0.003943961,0.000308618,-0.003635845,-0.017254114,0.005109708
3/15/2017,0.0002,0.008841463,-0.000351954,0.005732722,0.004991461,0.01509731,0.003876659,0.01076555
3/16/2017,0.0016,0.008797659,0.007897101,0.001789549,0.000649066,0.004581659,-0.008472072,-0.00739645
3/17/2017,0.0009,0.000454457,0.002401196,-0.000502825,0.001814453,0.001964637,0.001059778,0.000596125
3/20/2017,-0.0009,-0.003433907,-0.00052845,-0.002041438,0.001496181,0.003571429,0.014225692,-0.00655347
3/21/2017,-0.0095,-0.01601803,0.002224299,-0.013011271,0.003793836,0.007396553,0.015118896,-0.022488756
3/22/2017,-0.0015,-0.003530225,0.001616483,0.000344086,0.001181501,0.002770659,-0.008107196,-0.000306748
3/23/2017,0.0021,0.008776096,-0.001173968,0.003619722,-0.001512623,-0.002486703,0.001645707,-0.014421602
3/24/2017,0.0026,-0.001515865,0.000455584,-0.001550305,0.000757457,-0.001177204,0.008117986,0.014632628
3/27/2017,-0.0068,-0.007013127,0.006039841,-0.007591929,0.00232285,0.007764836,0.002486365,-0.010739491
3/28/2017,0.0062,0.013038754,-0.001168899,0.010741356,-0.003619415,-0.002545405,-0.000368029,0.01674938
3/29/2017,0.0044,0.010725778,-0.005289588,0.000249528,0.002090683,0.000896614,0.009604303,0.031726663
3/30/2017,0.0014,0.000176866,-0.00481882,0.003406985,-0.000912766,-0.003317452,-0.004138128,0.025724423
3/31/2017,-0.0044,-0.004700079,-0.004296275,0.000149171,0.000495954,-0.000376143,-0.001346898,0.011818968
4/3/2017,-0.0006,-0.005572313,-0.001452435,-0.004730147,0.003906963,0.001920738,-0.004192356,-0.014245014
4/4/2017,0.0006,-0.006712906,-0.000555022,0.000446897,0.000628052,0.004443888,0.01185608,0.026011561
4/5/2017,-0.0018,0.019837683,0.000707584,0.005095558,-0.000497798,-0.005111486,0.011988391,-0.008450704
4/6/2017,0.0003,0.001036839,-0.000800634,-0.004776985,0.000844512,0.001735609,-0.000335022,0.023579545
4/7/2017,0.0017,-0.009626137,-0.002809968,-1.34E-05,7.14E-05,0.006447692,-0.001528212,0.014154871
4/10/2017,-0.0043,-0.009094974,-0.003501391,0.001005455,-0.001542529,-0.006440645,-0.007370809,0.023535851
4/11/2017,-0.0005,-0.003276085,0.001105508,-0.004383762,0.003531846,0.010258046,-0.013633781,0.006417112
4/12/2017,-0.0016,-0.012676566,0.000705588,-0.000241484,0.002159151,0.006152061,0.003263582,-0.012486716
4/13/2017,0.0008,-0.000994324,0.002574869,-0.004106225,0.003238212,0.007098183,0.010332951,0.005918752
4/14/2017,-0.0003,,,,,,,
4/17/2017,0.0025,0.006787745,-0.000556666,0.000918952,0.000487493,0.001389421,-0.01155303,-0.008825889
4/18/2017,-0.0087,-0.015251458,0.003061587,-0.000137312,0.002809767,-6.73E-05,-0.002490899,-0.010523475
4/19/2017,-0.0028,-0.003201155,0.003858934,0.002399257,-0.001453389,-0.004797686,0.007875528,-0.049631852
4/20/2017,0.0052,-0.000371264,0.001463419,0.001998625,-0.0021436,-0.000654887,-0.004764627,-0.008895265
4/21/2017,0.0009,0.002345697,-0.002543903,0.000978552,0.001776565,0.002595898,-0.012064343,-0.030399537
4/24/2017,0.0043,-0.003682563,0.012060393,0.008364469,-0.003832034,-0.007835001,-0.005621244,-0.011645267
4/25/2017,-0.0024,0.008297912,0.003274217,0.006034721,-0.001808221,-0.004760225,-0.001072125,0.00755287
4/26/2017,0.0023,0.003134222,0.001466934,0.00149963,-0.000364456,-0.000922434,0.015848236,-0.005397301
4/27/2017,0.0034,-0.001279006,-0.001500858,-0.000956955,0.001658987,-5.98E-05,1.37E-05,-0.001205909
4/28/2017,-0.0001,0.003283456,-0.000256817,-0.000844405,-0.000415675,0.001517529,0.005598167,-0.003320254
5/1/2017,-0.0025,0.011339172,0.000710272,0.001296729,-0.000381373,-0.004648125,-0.004270764,-0.01211387
5/2/2017,0.0052,0.001190659,0.001075354,0.000129241,0.000603533,-0.003546327,-0.008578163,-0.030349479
5/3/2017,-0.0022,-0.024460561,0.000298911,-0.001529596,0.000165871,-0.004608989,0.000801659,-0.003793867
5/4/2017,0.004,-0.01711304,0.00015903,0.000493918,-0.003954408,-0.013263484,0.001562903,-0.066645509
5/5/2017,-0.0032,0.000329853,0.004645446,0.002674291,0.000389226,-0.000300445,0.005662715,0.031961918
5/8/2017,-0.0014,-0.017907107,-0.002354885,0.001496382,-0.001158578,-0.001156058,-0.013541183,0.003624382
5/9/2017,0.0003,0.002013295,-0.003916073,0.001121705,-0.001774508,-0.005995591,0.007954076,-0.011818779
5/10/2017,-0.0026,1.90E-05,-0.002119073,-0.000945378,0.001479579,0.001200701,0.014238139,0.03820598
5/11/2017,0.0005,0.006833216,-0.000851224,-0.002326254,-0.000438347,0.001488494,0.011397164,0.01568
5/12/2017,0.0043,0.000948741,0.001610165,0,0.004132017,0.003879226,0.009841516,-0.001575299
5/15/2017,-0.0002,0.007141515,0.005238711,0.003912476,-0.000146657,0.002254388,-0.008510903,0.02903124
5/16/2017,-0.0011,0.000186602,0.007026045,0.000384911,0.000733391,0.002920578,-0.022932331,-0.015026066
5/17/2017,-0.0114,0.001399254,0.006248773,-0.012907062,0.006035263,0.015511474,-0.002693344,0.02117061
5/18/2017,-0.0043,-0.009594783,0.001026041,-0.002941176,0.000723101,-0.004318574,-0.002314815,0.010365854
5/19/2017,0.0001,0.017345848,0.002115568,0.007108078,-0.001536148,0.001201259,0.010440835,0.037718769
5/22/2017,-0.0003,0.002857931,0.006399753,0.004667043,7.50E-05,0.003330529,0.016073479,0.00785112
5/23/2017,0.0019,8.25E-05,-0.001782555,0.00375405,-0.002476442,-0.001198412,-0.018455744,0.007212926
5/24/2017,0.0004,-0.002748763,-0.002428343,0.000863483,0.002321383,-0.002648518,-0.004412893,-0.004296763
5/25/2017,0.0084,0.002857405,0.002925647,0.005797915,0,0.001777348,-0.004111261,-0.072209436
5/26/2017,-0.0008,-0.003890795,-0.00222155,0.000104288,0.000514668,0.007512454,-0.000951429,0.032248062
5/29/2017,0.0001,-0.001614093,-0.001856204,0.000899386,0,-0.000131015,-0.012096267,
5/30/2017,0.0022,-0.002475865,-0.001561007,-0.001823202,0.002057613,-0.003105696,-0.009845826,-0.008410934
5/31/2017,0.0033,0.00428795,0.00392113,-0.001135059,0.000449179,0.003698279,-0.013960166,-0.035140866
6/1/2017,0.0059,0.003236813,0.001724493,0.004806625,-0.000654224,-0.001639792,-0.009742161,-0.010675039
6/2/2017,0.0076,-0.005538868,-0.00024404,0.007058456,0.004441364,0.00862305,-0.0087347,-0.006981911
6/5/2017,-0.002,-0.004611695,0.002757755,-0.000268484,-0.001507987,0.000707597,-0.00318808,-0.015340364
6/6/2017,-0.001,-0.004580112,0.000262492,-0.002272399,0.002534173,0.008738824,0.008739674,0.019474197
6/7/2017,-0.0001,0.000942844,-0.000599751,0.000126819,-0.001404315,-0.0016342,0.002475415,-0.066220949
6/8/2017,-0.0016,0.016033182,-0.001861368,0.000901425,-0.002224495,-0.007978186,-0.004194432,-0.003750426
6/9/2017,-0.0017,0.012434428,-0.003506479,0.002693223,-0.000615022,-0.006374738,0.003115401,0.004449008
6/12/2017,-0.0039,-0.003776299,0.001340707,-0.005794,0.000420951,-0.002195465,0.000185763,0.005792164
6/13/2017,-0.0024,-0.010108303,-0.001134772,0.004357208,-0.000190096,-0.001723565,-0.013082252,-0.004742547
6/14/2017,0.0097,-0.006564551,0.001680118,0.000689481,0.006639664,0.004949416,-0.008878277,-0.043226685
6/15/2017,-0.0151,-0.005359765,-0.003322808,-0.003393417,-0.003536685,-0.011682653,0.01206258,-0.010672359
6/16/2017,0.002,-0.000604135,-0.000391656,0.000172622,0.00095839,0.000123287,0.007900272,0.012944984
6/19/2017,0.0061,0.008692835,0.000873134,0.007573352,-0.002135163,-0.004861837,-0.028723639,-0.021654242
6/20/2017,0.0012,-0.006268413,-0.003204926,-0.002178873,0.000793204,-0.002947375,-0.00122275,-0.029390421
6/21/2017,0.003,0.003546492,-0.000315201,-0.002932967,-0.000153402,0.000749582,0.003257996,-0.040373832
6/22/2017,0.003,0.007730536,0.001358537,-0.000154957,0.000767126,0.003724413,-0.001399577,0.012076354
6/23/2017,-0.0009,0.009363134,0.001291474,0.000534683,-0.000229961,0.003948071,0.004294393,0.013471901
6/26/2017,0.0039,0.003629105,0.00099109,0.00095004,0.001089373,-0.009077379,0.024161307,0.012153437
6/27/2017,-0.0161,0.003814862,0.005029342,-0.003679631,-0.004381472,0.004087925,-0.001663272,0.028517824
6/28/2017,-0.0038,0.005745574,0.0088845,0.002416126,-0.000407062,0.000782558,0.007021183,0.021524991
6/29/2017,-0.0151,0.011555572,0.003708682,-0.002375869,-0.003623363,-0.004127487,-0.003747784,0.003571429
6/30/2017,-0.0131,0.00299514,0.001340933,-0.003278915,-0.00236536,-0.002454951,-0.00747293,0.048754448
7/3/2017,-0.0052,-0.005615209,-0.004128269,0.004519011,-0.002477419,-0.012852958,-0.006282866,0.01628775
7/4/2017,-0.0006,-0.00539076,-0.001808724,-0.001370288,-0.000604724,0.000132054,-0.006645591,
7/5/2017,0.002,-0.004386654,-0.001240736,-0.000737864,0.00071187,-0.001118522,-0.018250624,-0.05375626
7/6/2017,-0.0078,-0.002323918,0.001690651,-0.004948635,-0.002166427,0.001650194,-0.00156795,0.004940014
7/7/2017,0.003,-0.002263318,0.00341046,0.002382471,-0.000243037,-0.005555523,0.004870044,-0.035463483
7/10/2017,0.0033,-0.000899119,-0.000455009,0,0,0,0,0.003640335
7/11/2017,0.0004,0.00449964,0,0,0,0,0,0.022850925
7/12/2017,0.0075,0.00842143,0.002825756,0.007935683,0.005393492,0.002694978,0.01964916,0.011702128
7/13/2017,0.0014,-0.001421464,-0.002328874,0.002590039,-0.001796783,-0.001321107,-0.006767927,0.024886085
7/14/2017,0.0009,-9.37E-06,0.001354187,0.002938934,0.002998234,0.005593095,0.000343303,0.030095759
7/17/2017,0.0009,0.010459138,0.002790918,0.001977753,-0.000289804,0.00507581,0.010541678,-0.023240372
7/18/2017,-0.0006,0.002570175,0.006372233,-0.000643739,0.003317604,0.00544938,0.011611752,0.008157716
7/19/2017,0.0006,-0.002799822,-0.001404119,0.004880213,-0.000219372,-0.000212807,-0.000488301,0.028320971
7/20/2017,0.0026,-0.001061655,0.00147025,0.001299032,0.000813461,0.001143353,-0.006025323,-0.011147541
7/21/2017,-0.0025,0.004286266,0.007803842,-0.001373661,0.001155031,0.006288811,-0.018021708,-0.044429708
7/24/2017,-0.0015,0.003858972,0.000231133,-0.000602865,-0.001169722,0.003020269,-0.012721585,0.030534351
7/25/2017,0.0019,0.026908964,0.000200717,0.004171623,-0.004518596,-0.003163114,0.006257921,0.068013468
7/26/2017,0.0046,0.019737962,-0.000547874,-0.000355357,0.000773528,-0.00070553,-0.001894566,0.004728878
